剧名,年份,导演,编剧,主演,类型,制片国家/地区,集数,单集片长/分钟,豆瓣评分,评价人数/人
疯人院,2018,老算,老算 / 孟扬,刘畅 / 卢杉 / 梅婷 / 刘敏涛 / 张棪琰 / 秦语 / 郭小炜 / 李牧芸 / 赵千紫 / 班嘉佳 / 杨新鸣 / 王永泉 / 楼佳悦 / 麦子云 / 宋家腾 / 王海涛,剧情 / 科幻 / 悬疑,中国大陆,24,50,7.8,25164
正阳门下小女人,2018,刘家成,王之理,蒋雯丽 / 倪大红 / 田海蓉 / 崔心心 / 乔大韦,剧情,中国大陆,48,40,7.8,8852
坐庄,2004,戚建,李唯,奚美娟 / 贾一平 / 王茜,剧情,中国大陆,22,,7.8,451
永不消逝的电波,2010,智磊,余飞,赵立新 / 焦俊艳 / 吕行 / 邹涵虹 / 阎娜 / 李梦男 / 刘磊,剧情 / 悬疑,中国大陆,34,,7.8,888
长征,2001,金韬 / 唐国强,王朝柱,唐国强 / 刘劲 / 王伍福 / 陈道明 / 郑强 / 张再新 / 姚居德 / 郭连文 / 王亚军,剧情 / 历史,中国大陆,24,45,7.8,2977
中国远征军,2011,董亚春 / 杨军,邱对,黄志忠 / 张丰毅 / 柯蓝 / 李玥 / 刘小宁 / 谭凯 / 岳红 / 徐永革 / 李欣凌 / 柯志凌 / 大冢匡将,历史 / 战争,中国大陆,45,45,7.8,1158
少年有点酷,2017,唐韬,吕伏阳 / 王丹 / 张高兴 / 董游,孙天宇 / 周梓琦 / 梁振锋 / 斌巴才仁 / 黄霄雲 / 蒲悦 / 刘俊昊 / 周子琰 / 赛可 / 苏诗丁 / 王誉璇,剧情 / 喜剧 / 歌舞,中国大陆,24,30,7.8,2419
情剑山河,1996,浦腾晋,,何晴 / 黎燕珊 / 秦风 / 吴兴国,爱情 / 历史 / 古装,中国大陆 / 香港,42,40,7.8,668
飞来横福,1994,陈佩斯,,陈佩斯 / 陈强 / 丁嘉丽 / 袁立,剧情 / 喜剧,中国大陆,14,,7.8,699
大生活,2009,黄力加,乔萨 / 栈桥 / 乔瑜,张国立 / 张嘉译 / 赵涛 / 韩雨芹 / 牛犇 / 黄小蕾 / 蒋依依 / 谭洋 / 霍亚明 / 孙瀚文 / 姜邵文 / 沈伐 / 黄力加 / 赵亮 / 刘娴,剧情 / 家庭,中国大陆,35,45,7.8,1322
温州两家人,2015,孔笙 / 孙墨龙,高满堂 / 李涛 / 曲怡琳,郭涛 / 任程伟 / 袁咏仪 / 陈丽娜 / 刘奕君 / 何杜娟 / 郭晓然 / 杨新鸣 / 马修·摩伊 / 张昊唯 / 金泽灏 / 曹苑 / 洪秀儿 / 冯晖 / 谭希和 / 曹磊 / 王永泉 / 刘钧 / 尹子维 / 赵千紫 / 王禹铮 / 嵇波 / 苗克 / 李大光 / 韩福利 / 王志刚 / 任伟 / 曾国武 / 柯新磊 / 周小镔 / 焦体怡 / 孙小含 / 刘红星 / 王勇 / 马睿 / 刘冠霖 / 姚惠如 / 华明伟 / 王燕阳 / 陈晓豪 / 云翔 / 欧阳小倩 / 金林东 / 苗亮,剧情,中国大陆,36,40,7.8,3527
亲情树,2004,夏钢,顾伟丽,剧雪 / 董勇 / 王同辉 / 郑萍 / 周岚 / 王一楠 / 祝希娟 / 迟嘉,剧情 / 家庭,中国大陆,26,40,7.8,3035
燕赵刑警,2003,易晓,,张华 / 陈叔清 / 王刚 / 丁磊 / 洪平,,中国大陆,30,,7.8,79
老有所依,2013,赵宝刚 / 侣皓吉吉,陈彦,刘涛 / 张铎 / 奚美娟 / 吕中 / 刘蓓 / 乔振宇 / 王倩一 / 方晓莉 / 高景文 / 徐松子 / 孟浩强 / 李婳 / 马迎春 / 苏廷石 / 李芳淙 / 王阳 / 端木崇慧 / 李鸣,剧情 / 家庭,中国大陆,41,40,7.8,3322
临时家庭,1994,梁左,梁左,梁天 / 蔡明 / 沈畅 / 王奎荣 / 方子春 / 牛晓燕,喜剧 / 爱情 / 家庭,中国大陆,40,25,7.8,542
王保长新传,2004,陈福黔,,李保田 / 刘亚津 / 侯继林 / 何音,剧情 / 喜剧 / 战争,中国大陆,26,46,7.8,770
星光灿烂,2017,王硕,周密,范伟 / 郑奇 / 冯嘉怡 / 杨童舒 / 秦卫东,剧情,中国大陆,40,45,7.8,1208
平淡生活,2004,丁黑,海岩,沈佳妮 / 高云翔 / 奚辰华 / 李崇霄 / 蒲冰墨 / 林京来 / 印小天 / 张谦 / 高一玮,剧情 / 爱情,中国大陆,24,,7.8,883
日落紫禁城,1998,郭宝昌,杨晓雄,斯琴高娃 / 刘若英 / 朱旭 / 雷恪生 / 蒋雯丽 / 曹颖 / 黄海冰 / 邱心志,爱情 / 历史 / 古装,中国大陆,30,47,7.8,1198
啦啦啦德玛西亚,2011,萨拉雷,萨拉雷,盖伦 / 赵信 / 嘉文,,中国大陆,10,8,7.8,1712
血战长空,2011,高希希,江奇涛,邵兵 / 沙溢 / 李依晓 / 牛莉 / 吴京安 / 杨树泉 / 许文广 / 肖雄 / 柯志凌 / 于滨 / 霍青,历史,中国大陆,30,40,7.8,380
金锁记,2002,穆德远,方圆 / 张爱玲,刘欣 / 邵峰 / 程前 / 王劲松 / 奚美娟 / 刘永生 / 李姝 / 万茜 / 岳秀清 / 张龄心 / 付瑶 / 贾延鹏 / 王千源 / 李艾佳 / 刘钊 / 马精武 / 吴竞 / 刘冰玥 / 于承惠 / 刘晓靓 / 曹卫宇 / 荆浩 / 曹蓬 / 黄爱玲 / 袁佳平 / 张棪琰,剧情,中国大陆,22,47,7.8,461
寇老西儿,1997,俞,俞钟 / 过士行 / 杨健,葛优 / 陈道明 / 瞿颖 / 仲星火 / 张子健 / 李诚儒 / 曹力 / 孙浩 / 富大龙 / 何赛飞 / 黄宗洛,剧情 / 喜剧 / 古装,中国大陆,20,47,7.8,3001
戈壁母亲,2007,沈好放,韩天航,刘佳 / 巫刚 / 耿乐,剧情,中国大陆,30,40,7.8,956
荣归,2007,何耀宗 / 曾念平,陈宝华,郑少秋 / 焦晃 / 常晓阳 / 徐筠 / 归亚蕾 / 曾宝仪 / 林雨申 / 徐菁遥 / 田蕊妮 / 章杰 / 李文玲 / 姜彤,剧情,中国大陆,33,45,7.8,712
卧薪尝胆,2006,侯咏,李森祥,陈道明 / 胡军 / 左小青 / 安以轩 / 王冰,历史,中国大陆,41,42,7.8,2027
虹猫蓝兔光明剑,2009,郭青青,,,,中国大陆,80,,7.8,450
编辑部的故事之万事如意,1997,赵宝刚,冯小刚,葛优 / 吕丽萍 / 侯耀华 / 吕齐 / 张瞳 / 童正维 / 万梓良 / 黄少泉,喜剧,中国大陆,3,40,7.8,589
家产,2011,张汉杰 / 王楚,马广源,刘莉莉 / 贾乃亮 / 孙松 / 赵君 / 范雷 / 杨青 / 王之夏 / 柴鸥 / 李光复 / 林家川 / 午马 / 邓家佳 / 姚美伊 / 杨雯雯 / 陈承 / 屠夏岩 / 姜邵文,家庭,中国大陆,36,43,7.8,1502
墓道,2007,王明军,李君,杨新鸣 / 曲国强 / 姚星彤 / 谭希和 / 李叶 / 桑平 / 黄飞 / 罗京民 / 廖嘉 / 史爱民 / 袁进 / 丁雪峰 / 周猛 / 罗蓬 / 张景越 / 王刚 / 刘法鲁 / 杨敏 / 秋茗 / 李欣晔 / 马继 / 刘小蕙 / 宋娟 / 黄飞 / 袁广成 / 马刚 / 张瑞 / 魏伟 / 李德光 / 赵宁 / 卜文革 / 魏小艺 / 巴多 / 罗顺明 / 许敏 / 温谦 / 党爱民 / 黄柯 / 吴玉喜 / 张双成 / 张全 / 王长玲 / 马力伟 / 徐学政 / 崔红玉 / 郑新胜,剧情 / 悬疑 / 惊悚 / 犯罪 / 冒险,中国大陆,25,47,7.8,600
神奇山谷,1998,李蕾 / 伊恩·梦露,克莱尔·麦德森,刘纯燕,儿童,中国大陆 / 澳大利亚,52,7,7.8,2090
东边日出西边雨,1995,赵宝刚,李晓明,王志文 / 许晴 / 伍宇娟 / 李诚儒 / 刘威 / 郭冬临 / 姚橹 / 丁芯,剧情 / 爱情,中国大陆,20,42,7.8,1984
候车室的故事,2002,英达,英壮,英壮 / 赵玲琪 / 杨青,剧情 / 喜剧,中国大陆,40,20,7.8,1206
终极征服,2013,少雄,杰夫,杨洋 / 张嘉倪 / 连奕名 / 宋轶 / 吴廷烨 / 田蕾希 / 牛宝军,剧情 / 战争,中国大陆,35,45,7.7,519
战雷,2013,徐纪周,冯骥 / 徐纪周,张博 / 邢佳栋 / 李健 / 姚芊羽 / 张宁江 / 刘彦卿 / 童振军 / 魏震 / 陈铮 / 徐以若 / 骆达华 / 唐北平 / 班赞,剧情,中国大陆,32,45,7.7,1293
虎口拔牙,2014,潘军,潘军,姜武 / 李乃文 / 吴越 / 钱波 / 柯蓝 / 缪婷茹,剧情 / 悬疑,中国大陆,38,,7.7,489
假如我有超能力,2016,刘迪洋,方磊,王子睿 / 刘语乔 / 张歌 / 杨舒枫,喜剧 / 爱情 / 奇幻,中国大陆,12,30,7.7,634
梦断紫禁城,2002,张友龄 / 王忠伟,王海洲,王刚 / 李丁 / 茹萍 / 宁静 / 张勇手 / 冯远征 / 辛明 / 盖丽丽 / 王频 / 魏宗万 / 王振荣 / 张京生 / 洪宗义 / 马书良 / 王光辉 / 颜冠英 / 徐小键 / 尚言生 / 陈渝生 / 端木新卉 / 杨昶 / 李永贵 / 韩英辉 / 李德旗 / 郭子豪 / 李瑞 / 李明臣 / 赵小锐 / 许福来 / 高志非 / 陈大成 / 贾健 / 张玉海 / 贾韵彤 / 张静宇 / 蒋国印 / 马永贵 / 朱小春,剧情 / 历史 / 古装,中国大陆,48,45,7.7,406
金水桥边,2016,刘飚,苏霆,黄志忠 / 倪大红 / 李幼斌 / 李乃文 / 柯蓝,剧情,中国大陆,42,45,7.7,636
杀虎口,2009,徐纪周,徐纪周,李光洁 / 张正阳 / 夏凡 / 李健 / 唐于鸿 / 陶飞霏 / 陶泽如 / 沙景昌 / 孙亮 / 郭凯敏 / 瑛子,剧情 / 战争,中国大陆,31,,7.7,623
我非英雄,2004,郭靖宇,关山,孙红雷 / 李强 / 吴越 / 董晓燕 / 王馥荔 / 王奎荣 / 华子 / 李建新 / 王烈,剧情 / 犯罪,中国大陆,26,40,7.7,552
香蜜沉沉烬如霜,2018,朱锐斌 / 李秉光 / 澄丰,马佳 / 徐子善 / 刘格林 / 陈璐莎 / 张鸢盎,杨紫 / 邓伦 / 陈钰琪 / 罗云熙 / 王一菲 / 邹廷威 / 周海媚 / 萨顶顶 / 杜雨宸 / 廖劲锋 / 夏志远 / 何中华 / 宁文彤 / 王媛可 / 王仁君 / 彭杨 / 张棪琰,剧情 / 爱情 / 奇幻 / 古装,中国大陆,63,45,7.7,170197
花样的年华,2002,吴天戈,霍昕 / 西飏,陆毅 / 任泉 / 李冰冰 / 耿乐 / 鲍蕾 / 杜家毅 / 赵雪莲 / 李涓,,中国大陆,30,,7.7,1226
跟我的前妻谈恋爱,2009,戚健,李唯,宋佳 / 陈丽娜 / 耿乐 / 史光辉 / 胡小庭 / 刘培清 / 刘冠军 / 焦俊艳,爱情,中国大陆,22,45,7.7,1803
誓言永恒,2009,毛卫宁,钱滨 / 易丹,高明 / 赵铮 / 江珊 / 景珂 / 李强 / 陶飞霏 / 王海燕 / 周显欣,剧情 / 悬疑,中国大陆,28,,7.7,353
百花深处,2011,曾晓欣 / 黄涛,颜珍 / 李琛,冯远征 / 余少群 / 左小青 / 刘莉莉 / 刘园园 / 王琳 / 路晨,剧情,中国大陆,30,,7.7,537
小萝卜头,小萝卜头,李路,周维先,奚美娟 / 唐天 / 赵小川,剧情 / 历史,中国大陆,8,,7.7,483
保镖之天之娇女,1998,周令刚,刘麒,何家劲 / 刘玉婷 / 黄文豪 / 何晴,剧情 / 爱情 / 武侠 / 古装,中国大陆,20,45,7.7,2920
洪武大案,2011,曹东,胡平,李立群 / 保剑锋 / 杨幂 / 富大龙 / 刘德凯 / 胡可 / 曹克难 / 郭珍霓 / 李健 / 芮伟航 / 侯天来 / 修庆,剧情 / 历史,中国大陆,35,45,7.7,625
真空爱情记录,1996,章明,高璇 / 任宝茹 / 金哥 / 郝建,陈龙 / 张雅琳 / 马伊琍 / 保剑锋 / 高曙光 / 龚丽君 / 邱扬 / 郁庆效,,中国大陆,20,,7.7,1314
绝不放过你,2002,雷献禾,郭中束,任程伟 / 潘雨辰 / 赵恒煊 / 杜源 / 林鹏,剧情,中国大陆,25,,7.7,377
隐形将军,2010,余丁,陈文贵,黄觉 / 祖锋 / 郭珍霓 / 孙洪涛 / 寇振海 / 王奎荣 / 姚安濂 / 赵汉唐 / 陆玲 / 杜若溪 / 黄若萌 / 曹克难,剧情,中国大陆,20,,7.7,362
高地,2009,刘家成,赵琪,侯勇 / 林永健 / 唐静 / 沙溢,剧情,中国大陆,32,,7.7,553
乱世三义,2012,刘江,俞智先,黄海波 / 童蕾 / 冢越博隆 / 李丽虹 / 田小洁 / 张晞临 / 任正斌,历史 / 战争,中国大陆,41,,7.7,1085
青春抛物线,2003,阎清秀 / 于德安,兰小宁 / 兰珊,丁嘉丽 / 李艳冰 / 许十云 / 刘文治  / 黄晨昕 / 彭博 / 闵西丁 / 王烨 / 张蕾 / 刘小晨 / 张晾 / 郑晓东 / 涂松岩,剧情,中国大陆,36,46,7.7,134
大工匠,2007,陈国星,高满堂,孙红雷 / 刘佩琦 / 陈小艺,剧情 / 爱情,中国大陆,28,,7.7,431
儿女英雄传,1999,蒋家俊,,元彪 / 贾静雯 / 曹颖 / 马伊琍 / 黄奕,剧情 / 动作 / 爱情 / 历史 / 武侠,中国大陆 / 香港,40,,7.7,879
我是老板,2009,郑晓龙,巩向东,姜武 / 张恒 / 王雅捷 / 王雷 / 李小萌 / 李菁菁 / 牛飘 / 方子哥 / 傅淼,剧情 / 家庭,中国大陆,34,45,7.7,662
天下第一丑,2001,沈好放,,夏雨 / 梁冠华 / 朱媛媛,剧情 / 古装,中国大陆,30,,7.7,592
铁血将军,2016,韦廉,,侯勇 / 刘芳毓 / 万思维 / 李丞峰 / 韦玮 / 姜寒 / 卢海华 / 谢惠清,剧情 / 战争,中国大陆,32,45,7.7,143
恩情,2003,刘二威,王培公,傅彪 / 张秋芳 / 刘之冰 / 夏力薪 / 李佳璘 / 茹萍 / 李小萌 / 江化霖 / 王慎吾 / 周建鹏 / 李跃民 / 刘鑫,剧情 / 家庭,中国大陆,26,40,7.7,155
敌营十八年2,2009,桑华,刘晓波,杜淳 / 王鹏凯 / 阿斯茹 / 朱虹 / 屈菁菁,剧情 / 历史 / 战争,中国大陆,44,40,7.7,144
王保长新篇Ⅱ死去生来,2007,陈福黔,,李保田 / 王大安 / 刘亚津 / 何音,剧情 / 喜剧,中国大陆,28,45,7.7,158
上海人在东京,1996,张弘 / 富敏,樊祥达,陈道明 / 葛优 / 邵兵 / 吴冕 / 阮丹宁 / 伊原刚志 / 修建 / 山本未来 / 小林昭二 / 风间杜夫 / 高桥惠子,剧情 / 爱情 / 家庭,中国大陆,25,45,7.7,807
国家命运,2012,延艺,陈怀国 / 陶纯,刘劲 / 谢钢 / 史鑫 / 胡亚捷 / 韩中 / 茅菁 / 杨步亭 / 霍青 / 王超 / 周显欣,剧情,中国大陆,29,,7.7,196
情系北大荒,2009,张新建,宋聚丰,朱亚文 / 萨日娜 / 黄小蕾 / 梁林琳 / 齐奎 / 赵亮 / 白凡 / 王雨 / 马元 / 王奎荣,剧情 / 爱情,中国大陆,29,40,7.7,222
沉默,2011,何群,朱维坚,张嘉译 / 刘钧 / 金鑫 / 梁天 / 赵小锐 / 张会忠 / 李建义 / 林龙麒 / 田雨 / 梁爱琪,犯罪,中国大陆,25,40,7.7,248
孙中山,2001,沈好放,张笑天,赵文瑄 / 朱媛媛 / 梁冠华 / 辛柏青 / 王馥荔,剧情 / 爱情 / 传记 / 历史 / 战争,中国大陆,20,45,7.7,285
一生为奴,2005,黄蜀芹,杨晓雄 / 顾奕 / 张子明,袁立 / 王艳 / 王刚 / 冯绍峰 / 宋佳 / 戴春荣 / 杜志国 / 戴春荣,剧情 / 历史,中国大陆,42,,7.7,341
大敦煌,2005,陈家林,张锐,唐国强 / 陈好 / 巍子 / 万弘杰,剧情 / 古装,中国大陆,46,,7.7,348
傻儿司令,2003,谢洪,栈桥,刘德一,,中国大陆,25,,7.7,500
香格里拉,2011,蒋家骏,周力军,胡歌 / 王力可 / 金莎 / 扎西顿珠 / 巍子 / 多布杰 / 牟凤彬 / 曹操,,中国大陆,36,42,7.7,988
神医喜来乐,2003,黄力加 / 江洪,周振天,李保田 / 杜雨露 / 沈傲君 / 梁丽 / 吴军 / 徐连生 / 陈继铭,剧情 / 喜剧 / 传记 / 历史 / 古装,中国大陆,35,46,7.7,14521
情满珠江,1994,王进 / 袁世纪,廖致楷 / 李彦雄 / 戴沛霖,左翎 / 巍子 / 普超英 / 陈锐 / 王琳 / 袁玫 / 池华琼 / 徐东方 / 黄翀 / 黄翀,剧情,中国大陆,36,47,7.7,2318
情书,1999,姚天堂,吕晓磊,徐静蕾 / 李亚鹏 / 莫少聪 / 刘畊宏 / 潘虹,爱情,中国大陆,20,43,7.7,2862
马大帅,2003,赵本山,白铁军,赵本山 / 范伟 / 王雅捷 / 孟真 / 赵钢 / 高明娥 / 曹佳睿,喜剧,中国大陆,27,46,7.7,4315
永不瞑目,1998,赵宝刚,海岩,陆毅 / 苏瑾 / 袁立 / 钱勇夫 / 尤勇 / 孙红雷,剧情,中国大陆,27,48,7.7,19724
武则天,1995,陈家林,张天民 / 柯章和 / 冉平,刘晓庆 / 陈宝国 / 李建群 / 苗乙乙 / 梁丽 / 武利平,剧情 / 古装,中国大陆,30,45,7.7,10858
玉观音,2003,丁黑,海岩,孙俪 / 佟大为 / 何润东 / 杜源 / 房子斌 / 海清 / 毕彦君 / 赵亮 / 符荷晴 / 赵敏芬 / 张光北 / 冯国强 / 范伟 / 贺元庆 / 李连义 / 哈斯其其格,剧情 / 爱情 / 犯罪,中国大陆,27,45,7.7,23769
神探狄仁杰3,2008,钱雁秋,钱雁秋,梁冠华 / 张子健 / 董璇 / 吕中 / 须乾 / 苑冉 / 关悦 / 曲栅栅 / 张树平 / 钱雁秋,剧情 / 动作 / 悬疑 / 古装,中国大陆,48,46,7.7,7675
盲侠大律师,2017,罗俊伟 / 林志华,刘彩云 / 陈琪 / 冯冠芝 / 区彦媛 / 曾汉,王浩信 / 蔡思贝 / 李佳芯 / 张振朗 / 单立文 / 朱千雪 / 林韦辰 / 陈庭欣 / 黄子恒 / 何君诚 / 许家杰 / 翟威廉 / 罗乐林 / 张彦博 / 赵永洪 / 何俊轩 / 冯素波 / 刘温馨 / 张明伟 / 陈婉婷 / 潘芳芳 / 尹诗沛 / 陈志健 / 沈可欣 / 杨证桦 / 徐玟晴 / 蒋家旻 / 谭凯琪 / 蔡康年 / 蔡国威 / 魏惠文 / 李漫芬,剧情 / 喜剧 / 爱情 / 犯罪,香港 / 中国大陆,28,43,7.7,15185
水浒传,2011,鞠觉亮,温豪杰 / 施耐庵,张涵予 / 吕良伟 / 刘晓虎 / 刘冠翔 / 严屹宽 / 胡可 / 何佳怡 / 安以轩 / 杜淳 / 袁咏仪 / 熊乃瑾 / 李宗翰 / 杨子 / 黄晓明 / 聂远 / 张铁林 / 景岗山 / 胡东 / 黄海冰 / 陈龙 / 李解 / 张晓晨 / 高虎 / 甘婷婷 / 张迪 / 韩栋 / 李昊翰 / 白海龙,剧情 / 动作 / 古装,中国大陆,86,47,7.7,15324
裸婚时代,2011,滕华涛,月影兰析 / 文章 / 周涌 / 温蓉,文章 / 姚笛 / 张凯丽 / 丁嘉丽 / 韩童生 / 艾如 / 刘天佐 / 万茜 / 冯嘉怡 / 曹卫宇 / 王一楠 / 孙亮 / 彭冠英,剧情 / 爱情 / 家庭,中国大陆,30,40,7.7,50548
隋唐英雄传,2003,胡明凯,苏小鱼,黄海冰 / 聂远 / 林子聪 / 释小龙 / 郑国霖 / 童蕾 / 岳菁蔚 / 方青卓 / 寇占文 / 任山 / 卓凡 / 王绘春 / 张政勇 / 高雄 / 谢君豪 / 杜志国 / 申军谊,剧情 / 动作 / 古装,中国大陆,40,46,7.7,8669
红高粱,2014,郑晓龙,赵冬苓 / 莫言,周迅 / 朱亚文 / 于荣光 / 秦海璐 / 黄轩 / 宋佳伦 / 曹征 / 韩童生 / 王澜,剧情 / 传记,中国大陆,60,45,7.7,21400
东方华尔街,2018,黄国强,杜瑞榕 / 甄栢荣 / 何永航 / 余盼盼 / 卢嘉谊 / 冯镇宇,吴镇宇 / 张孝全 / 余男 / 陈家乐 / 江奇霖 / 蔡洁 / 潘灿良 / 谭耀文 / 张可颐 / 廖启智 / 桂纶镁 / 罗家英 / 崔碧珈 / 何华超 / 张武孝 / 陆骏光 / 梁健平,剧情,中国大陆 / 香港,5,45,7.7,21779
三国,2010,高希希,朱苏进,陈建斌 / 陆毅 / 于和伟 / 于荣光 / 康凯 / 聂远 / 黄维德 / 陈好 / 何润东 / 林心如 / 张博 / 倪大红 / 赵柯 / 刘竞 / 李依晓 / 于滨 / 吕晓禾 / 霍青 / 焦晃 / 矢野浩二 / 安彭泽宇 / 罗晋 / 孙洪涛 / 李建新 / 范雨林 / 沙溢 / 常铖 / 邵峰 / 郑伟,剧情 / 历史 / 战争,中国大陆,95,46,7.7,30932
天下第一,2005,邓衍成 / 韦丽园,王晶 / 林强,李亚鹏 / 郭晋安 / 霍建华 / 张卫健 / 高圆圆 / 黄圣依 / 刘松仁 / 陈怡蓉 / 叶璇 / 李建义 / 邓超 / 汤镇业 / 陈法蓉 / 唐群,动作 / 爱情 / 古装,中国大陆 / 香港 / 台湾,35,45,7.7,25329
夜天子,2018,陈皓威,月关,徐海乔 / 宋祖儿 / 王紫潼 / 肥龙 / 郝帅 / 禹童 / 蒋沁芸 / 刘冠麟 / 洪剑涛 / 刘佩琦 / 方清平 / 陈紫函 / 金楷杰,剧情 / 古装,中国大陆,48,45,7.7,20470
天坑鹰猎,2018,成志超,天下霸唱,王俊凯 / 文淇 / 蒋依依 / 叶筱玮 / 郑好 / 刘佩琦 / 马跃 / 李小燕 / 张耀宇 / 陈叶生 / 王玥兮 / 吴越 / 边程 / 任宇 / 郑凯 / 左晓光 / 郭震 / 向皓 / 常凯宁 / 马嘉宏 / 展茂平 / 孙毓晗 / 金霄 / 孙晨熙 / 万子晴 / 邢钤程,剧情 / 悬疑 / 冒险,中国大陆,40,45,7.7,36256
海瑞,2001,丁荫楠,王培公,杨立新 / 蔡国庆 / 胡庆树 / 陆丝雨,传记 / 历史,中国大陆,18,,7.7,85
紫玉金砂,2005,胡雪桦,康尔 / 王立信 / 李锅,秦汉 / 何赛飞 / 印小天 / 张铎 / 张静初 / 姚笛 / 王同辉 / 朱敏怡 / 臧金生 / 丁嘉丽 / 王慎吾,剧情 / 历史,中国大陆,40,40,7.7,53
神断狄仁杰,2010,钱雁秋,钱雁秋,梁冠华 / 张子健 / 曲栅栅 / 须乾 / 严燕生 / 吕中 / 苑冉 / 李俊琪 / 刘蕾 / 戴云霞 / 铃木美妃 / 郑诚 / 傅隽 / 李士龙 / 王心圣 / 钱雁秋,剧情 / 悬疑 / 古装,中国大陆,44,45,7.7,4879
假如生活欺骗了你,2013,姚晓峰,王宛平,陆毅 / 秦海璐 / 耿乐 / 吴越 / 郭京飞 / 沈佳妮 / 马境,剧情,中国大陆,40,44,7.7,4138
黑冰,2001,王冀邢,张成功 / 钟道新,王志文 / 蒋雯丽 / 师小红 / 田海蓉 / 石兆琪 / 吕凉 / 林栋甫 / 米学东 / 侯堃 / 邵汶 / 刘交心 / 赵宝刚 / 王诗槐,剧情 / 悬疑,中国大陆,20,49,7.7,7066
北风那个吹,2008,安建,高满堂,夏雨 / 闫妮 / 马苏 / 白志迪 / 王丽云 / 刘长生 / 张少华 / 丁勇岱 / 刘涛,剧情,中国大陆,36,45,7.7,4344
当家的女人,2003,张晓春,周喜俊,王茜华 / 孙涛 / 蒋宝英 / 戈治均,家庭,中国大陆,18,,7.7,631
昭君出塞,2006,冷杉,萧颖 / 青羊 / 蒋昌义,李彩桦 / 罗嘉良,历史,中国大陆,55,45,7.7,1362
牵手,1999,杨阳,王海鸰 / 吴兆龙,吴若甫 / 俞飞鸿 / 蒋雯丽 / 高发 / 涂松岩 / 严志成 / 刘红雨 / 马文忠 / 雷瑞琴 / 何琳 / 纪雪菲 / 柳景溪 / 林鹏 / 唐云生 / 刘景溪 / 张草 / 王智强,爱情,中国大陆,18,47,7.7,4388
大女当嫁,2010,孙皓,饶晖 / 刘深 / 李潇,宋佳 / 郭涛 / 周杰 / 于小伟 / 刘德凯 / 孙艺菲 / 肖雨雨 / 张铎 / 张浩天 / 鲁园 / 褚栓忠 / 何昊阳 / 马书良 / 朱茵 / 黄小蕾 / 樊锦霖 / 李萍 / 穆丽燕,剧情 / 爱情,中国大陆,25,45,7.7,7535
告密者,2010,刘进,付付 / 汪迪 / 单觅 / 张宝瑞,柳云龙 / 张嘉译 / 王丽坤 / 刘孜 / 孟广美 / 吕夏 / 张本渝 / 张溪芸,剧情 / 悬疑,中国大陆,27,45,7.7,2459
我是你的TFphone,2016,车恩泽,,王俊凯 / 王源 / 易烊千玺,短片,中国大陆,2,9分钟13秒,7.7,611
杨光的快乐生活1,2004,许瑞生,,杨议 / 杨少华 / 韩兆 / 李立君,喜剧,中国大陆,20,,7.7,1728
香樟树,2004,朱德承 / 谢钢,顾伟丽,潘虹 / 梅婷 / 刘琳 / 谢润 / 赵峥 / 刘冠军 / 宋柳 / 闾汉彪 / 王伟华 / 倪虹洁 / 刘添月,剧情,中国大陆,32,46,7.7,3243
新神探联盟,2013,林合隆 / 胡储玺 / 蓝海瀚,吴峥,张铎 / 王凯 / 胡宇威 / 乔任梁 / 张俪 / 高曙光 / 周晓鸥 / 恬妞 / 苑琼丹 / 李欣汝 / 刘牧 / 岳跃利 / 李坤霖 / 石文中 / 王仁君 / 韩晓 / 钟楚曦 / 舒耀瑄 / 潘彦妃 / 尹天照,剧情 / 动作 / 犯罪,中国大陆,35,42,7.7,5572
贞观长歌,2007,吴子牛,周志方,唐国强 / 张澜澜 / 聂远 / 白庆琳 / 张铁林 / 杜志国 / 王绘春 / 曹培昌 / 刘毓滨 / 唐嫣 / 万弘杰 / 孙飞虎 / 饶敏莉 / 马浴柯 / 张丹峰 / 宗峰岩 / 张喜前 / 朱宏嘉 / 席与立 / 武强 / 牟凤彬 / 徐少华 / 李庆祥,剧情 / 历史 / 战争 / 古装,中国大陆,82,45,7.7,4375
婚姻保卫战,2010,赵宝刚,魏晓霞,佟大为 / 马伊琍 / 黄磊 / 袁立 / 刘金山 / 于娜 / 孟广美 / 曾泳醍 / 马艳丽 / 任重,剧情 / 爱情 / 家庭,中国大陆,33,45,7.7,28897
三毛流浪记,1996,徐银华,,孟智超 / 余娅 / 屠茹英 / 高欣 / 王双庆,剧情 / 喜剧 / 儿童 / 历史,中国大陆,22,47,7.7,8993
傻春,2011,刘家成,王之理,陶红 / 孔琳 / 毛晓彤 / 吕丽萍 / 张蓓蓓 / 郑奇 / 魏小军 / 杨舒婷 / 郭鑫 / 许歌 / 杨雯雯 / 李晟烨 / 梁艺馨 / 王子 / 褚栓忠 / 毕彦君 / 杨静 / 高玉庆 / 石燕京 / 任晗 / 张英 / 刘洋 / 沙景昌,剧情 / 家庭,中国大陆,34,45,7.7,2908
